URL	chrom://pc-3vxg514/ChromeleonLocal/Data/2025/2025_w26.seq/78584.smp/UV_VIS_2.channel/UV_VIS_2.chm
Channel	UV_VIS_2

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2025_w26
Name	4C-DMBO-alkyne_15jul25
Number	1302
Position	BA1
Comment	
Processing Method	General_ILK
Instrument Method	5-100pct_positive_3min
Type	Calibration Standard
Status	Finished
Inject Time	7/15/2025 4:18:52 PM +02:00
Volume (µl)	12.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	3.100000
Data Points	931
Detector	UV
Generating Data System	Chromeleon 7.3.2.11814
Exporting Data System	Chromeleon 7.3.2.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.306163
Signal Max.	162.130665
Channel	UV_VIS_2
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:254 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
0.380000	0.2	-0.174350
0.383333	0.2	-0.168448
0.386667	0.2	-0.163623
0.390000	0.2	-0.160238
0.393333	0.2	-0.157789
0.396667	0.2	-0.155249
0.400000	0.2	-0.151497
0.403333	0.2	-0.145825
0.406667	0.2	-0.138223
0.410000	0.2	-0.128939
0.413333	0.2	-0.118031
0.416667	0.2	-0.105783
0.420000	0.2	-0.093160
0.423333	0.2	-0.081510
0.426667	0.2	-0.071997
0.430000	0.2	-0.065472
0.433333	0.2	-0.062839
0.436667	0.2	-0.064841
0.440000	0.2	-0.070537
0.443333	0.2	-0.075389
0.446667	0.2	-0.070090
0.450000	0.2	-0.040109
0.453333	0.2	0.033740
0.456667	0.2	0.172275
0.460000	0.2	0.393335
0.463333	0.2	0.708129
0.466667	0.2	1.116226
0.470000	0.2	1.597959
0.473333	0.2	2.112413
0.476667	0.2	2.607615
0.480000	0.2	3.037129
0.483333	0.2	3.372571
0.486667	0.2	3.607014
0.490000	0.2	3.750699
0.493333	0.2	3.823163
0.496667	0.2	3.845646
0.500000	0.2	3.836351
0.503333	0.2	3.808751
0.506667	0.2	3.771518
0.510000	0.2	3.729024
0.513333	0.2	3.682724
0.516667	0.2	3.633422
0.520000	0.2	3.582483
0.523333	0.2	3.531180
0.526667	0.2	3.479788
0.530000	0.2	3.427725
0.533333	0.2	3.374595
0.536667	0.2	3.320522
0.540000	0.2	3.265487
0.543333	0.2	3.209522
0.546667	0.2	3.153474
0.550000	0.2	3.098467
0.553333	0.2	3.044652
0.556667	0.2	2.991207
0.560000	0.2	2.937598
0.563333	0.2	2.884344
0.566667	0.2	2.832240
0.570000	0.2	2.781577
0.573333	0.2	2.733090
0.576667	0.2	2.689120
0.580000	0.2	2.652620
0.583333	0.2	2.624810
0.586667	0.2	2.603932
0.590000	0.2	2.585937
0.593333	0.2	2.566264
0.596667	0.2	2.541449
0.600000	0.2	2.509880
0.603333	0.2	2.471726
0.606667	0.2	2.428416
0.610000	0.2	2.382142
0.613333	0.2	2.335068
0.616667	0.2	2.288486
0.620000	0.2	2.243006
0.623333	0.2	2.198906
0.626667	0.2	2.156047
0.630000	0.2	2.114110
0.633333	0.2	2.072743
0.636667	0.2	2.031456
0.640000	0.2	1.989856
0.643333	0.2	1.947949
0.646667	0.2	1.906147
0.650000	0.2	1.864986
0.653333	0.2	1.824658
0.656667	0.2	1.784980
0.660000	0.2	1.745733
0.663333	0.2	1.706623
0.666667	0.2	1.667418
0.670000	0.2	1.628287
0.673333	0.2	1.589324
0.676667	0.2	1.550208
0.680000	0.2	1.510954
0.683333	0.2	1.472318
0.686667	0.2	1.434929
0.690000	0.2	1.398533
0.693333	0.2	1.362510
0.696667	0.2	1.326718
0.700000	0.2	1.291418
0.703333	0.2	1.256696
0.706667	0.2	1.222333
0.710000	0.2	1.188197
0.713333	0.2	1.154372
0.716667	0.2	1.120920
0.720000	0.2	1.087898
0.723333	0.2	1.055446
0.726667	0.2	1.023456
0.730000	0.2	0.991454
0.733333	0.2	0.959253
0.736667	0.2	0.927358
0.740000	0.2	0.896458
0.743333	0.2	0.866925
0.746667	0.2	0.838758
0.750000	0.2	0.811579
0.753333	0.2	0.784839
0.756667	0.2	0.758106
0.760000	0.2	0.731039
0.763333	0.2	0.703521
0.766667	0.2	0.675879
0.770000	0.2	0.648460
0.773333	0.2	0.621066
0.776667	0.2	0.593364
0.780000	0.2	0.565690
0.783333	0.2	0.538824
0.786667	0.2	0.513160
0.790000	0.2	0.488423
0.793333	0.2	0.463890
0.796667	0.2	0.439065
0.800000	0.2	0.414262
0.803333	0.2	0.390190
0.806667	0.2	0.367207
0.810000	0.2	0.345090
0.813333	0.2	0.323350
0.816667	0.2	0.301698
0.820000	0.2	0.280028
0.823333	0.2	0.258172
0.826667	0.2	0.236095
0.830000	0.2	0.214255
0.833333	0.2	0.193582
0.836667	0.2	0.175035
0.840000	0.2	0.159113
0.843333	0.2	0.145740
0.846667	0.2	0.134256
0.850000	0.2	0.123454
0.853333	0.2	0.112305
0.856667	0.2	0.100692
0.860000	0.2	0.089183
0.863333	0.2	0.078642
0.866667	0.2	0.069951
0.870000	0.2	0.063495
0.873333	0.2	0.058909
0.876667	0.2	0.055200
0.880000	0.2	0.051288
0.883333	0.2	0.046692
0.886667	0.2	0.041510
0.890000	0.2	0.036158
0.893333	0.2	0.031426
0.896667	0.2	0.028186
0.900000	0.2	0.026770
0.903333	0.2	0.026826
0.906667	0.2	0.027838
0.910000	0.2	0.029671
0.913333	0.2	0.032616
0.916667	0.2	0.036762
0.920000	0.2	0.041671
0.923333	0.2	0.047056
0.926667	0.2	0.053205
0.930000	0.2	0.060570
0.933333	0.2	0.069247
0.936667	0.2	0.078881
0.940000	0.2	0.089120
0.943333	0.2	0.099979
0.946667	0.2	0.111754
0.950000	0.2	0.124732
0.953333	0.2	0.138849
0.956667	0.2	0.153589
0.960000	0.2	0.168309
0.963333	0.2	0.182584
0.966667	0.2	0.196039
0.970000	0.2	0.207945
0.973333	0.2	0.217290
0.976667	0.2	0.223291
0.980000	0.2	0.225641
0.983333	0.2	0.224360
0.986667	0.2	0.219858
0.990000	0.2	0.213017
0.993333	0.2	0.204845
0.996667	0.2	0.196205
1.000000	0.2	0.187790
1.003333	0.2	0.180012
1.006667	0.2	0.172967
1.010000	0.2	0.166664
1.013333	0.2	0.161407
1.016667	0.2	0.157786
1.020000	0.2	0.156118
1.023333	0.2	0.156361
1.026667	0.2	0.158434
1.030000	0.2	0.161965
1.033333	0.2	0.166070
1.036667	0.2	0.169953
1.040000	0.2	0.173549
1.043333	0.2	0.177370
1.046667	0.2	0.181771
1.050000	0.2	0.186753
1.053333	0.2	0.192399
1.056667	0.2	0.198780
1.060000	0.2	0.205577
1.063333	0.2	0.212377
1.066667	0.2	0.219097
1.070000	0.2	0.225968
1.073333	0.2	0.233526
1.076667	0.2	0.242528
1.080000	0.2	0.253567
1.083333	0.2	0.266695
1.086667	0.2	0.281152
1.090000	0.2	0.295511
1.093333	0.2	0.308581
1.096667	0.2	0.320068
1.100000	0.2	0.330176
1.103333	0.2	0.338860
1.106667	0.2	0.345721
1.110000	0.2	0.350614
1.113333	0.2	0.354187
1.116667	0.2	0.357458
1.120000	0.2	0.360894
1.123333	0.2	0.364242
1.126667	0.2	0.367217
1.130000	0.2	0.369939
1.133333	0.2	0.372874
1.136667	0.2	0.376719
1.140000	0.2	0.382103
1.143333	0.2	0.389178
1.146667	0.2	0.397566
1.150000	0.2	0.406616
1.153333	0.2	0.415638
1.156667	0.2	0.424176
1.160000	0.2	0.432150
1.163333	0.2	0.439870
1.166667	0.2	0.448115
1.170000	0.2	0.457741
1.173333	0.2	0.468910
1.176667	0.2	0.481001
1.180000	0.2	0.493056
1.183333	0.2	0.504173
1.186667	0.2	0.514014
1.190000	0.2	0.523128
1.193333	0.2	0.532419
1.196667	0.2	0.542332
1.200000	0.2	0.552742
1.203333	0.2	0.563230
1.206667	0.2	0.573458
1.210000	0.2	0.583708
1.213333	0.2	0.594931
1.216667	0.2	0.607835
1.220000	0.2	0.622217
1.223333	0.2	0.637295
1.226667	0.2	0.652278
1.230000	0.2	0.666712
1.233333	0.2	0.680569
1.236667	0.2	0.693994
1.240000	0.2	0.707088
1.243333	0.2	0.719934
1.246667	0.2	0.732804
1.250000	0.2	0.746098
1.253333	0.2	0.759855
1.256667	0.2	0.773755
1.260000	0.2	0.787831
1.263333	0.2	0.802518
1.266667	0.2	0.817861
1.270000	0.2	0.833245
1.273333	0.2	0.848189
1.276667	0.2	0.862999
1.280000	0.2	0.878174
1.283333	0.2	0.893695
1.286667	0.2	0.909301
1.290000	0.2	0.924906
1.293333	0.2	0.940411
1.296667	0.2	0.955498
1.300000	0.2	0.969853
1.303333	0.2	0.983436
1.306667	0.2	0.996453
1.310000	0.2	1.009249
1.313333	0.2	1.022413
1.316667	0.2	1.036728
1.320000	0.2	1.052683
1.323333	0.2	1.070034
1.326667	0.2	1.087994
1.330000	0.2	1.105927
1.333333	0.2	1.123727
1.336667	0.2	1.141498
1.340000	0.2	1.159202
1.343333	0.2	1.176609
1.346667	0.2	1.193370
1.350000	0.2	1.209139
1.353333	0.2	1.223563
1.356667	0.2	1.236299
1.360000	0.2	1.247519
1.363333	0.2	1.258185
1.366667	0.2	1.269373
1.370000	0.2	1.281574
1.373333	0.2	1.294625
1.376667	0.2	1.308138
1.380000	0.2	1.322264
1.383333	0.2	1.337725
1.386667	0.2	1.354831
1.390000	0.2	1.373074
1.393333	0.2	1.392012
1.396667	0.2	1.412161
1.400000	0.2	1.434768
1.403333	0.2	1.460895
1.406667	0.2	1.490847
1.410000	0.2	1.524589
1.413333	0.2	1.562313
1.416667	0.2	1.603462
1.420000	0.2	1.645070
1.423333	0.2	1.682094
1.426667	0.2	1.709825
1.430000	0.2	1.726053
1.433333	0.2	1.731432
1.436667	0.2	1.728729
1.440000	0.2	1.721867
1.443333	0.2	1.714794
1.446667	0.2	1.710420
1.450000	0.2	1.710089
1.453333	0.2	1.713637
1.456667	0.2	1.719959
1.460000	0.2	1.727827
1.463333	0.2	1.736386
1.466667	0.2	1.745175
1.470000	0.2	1.754441
1.473333	0.2	1.765148
1.476667	0.2	1.777834
1.480000	0.2	1.791854
1.483333	0.2	1.806246
1.486667	0.2	1.820724
1.490000	0.2	1.835700
1.493333	0.2	1.851734
1.496667	0.2	1.868922
1.500000	0.2	1.886838
1.503333	0.2	1.905051
1.506667	0.2	1.923713
1.510000	0.2	1.943635
1.513333	0.2	1.965503
1.516667	0.2	1.989065
1.520000	0.2	2.013318
1.523333	0.2	2.037249
1.526667	0.2	2.060255
1.530000	0.2	2.082091
1.533333	0.2	2.102607
1.536667	0.2	2.121438
1.540000	0.2	2.138049
1.543333	0.2	2.152327
1.546667	0.2	2.165173
1.550000	0.2	2.178491
1.553333	0.2	2.195021
1.556667	0.2	2.218907
1.560000	0.2	2.256396
1.563333	0.2	2.314905
1.566667	0.2	2.399863
1.570000	0.2	2.510956
1.573333	0.2	2.640212
1.576667	0.2	2.773253
1.580000	0.2	2.893240
1.583333	0.2	2.985782
1.586667	0.2	3.042657
1.590000	0.2	3.063010
1.593333	0.2	3.052457
1.596667	0.2	3.021172
1.600000	0.2	2.981295
1.603333	0.2	2.943701
1.606667	0.2	2.915330
1.610000	0.2	2.898444
1.613333	0.2	2.891339
1.616667	0.2	2.889587
1.620000	0.2	2.888074
1.623333	0.2	2.883458
1.626667	0.2	2.875320
1.630000	0.2	2.865375
1.633333	0.2	2.856075
1.636667	0.2	2.849597
1.640000	0.2	2.847451
1.643333	0.2	2.850568
1.646667	0.2	2.859239
1.650000	0.2	2.872937
1.653333	0.2	2.890463
1.656667	0.2	2.910089
1.660000	0.2	2.929933
1.663333	0.2	2.948943
1.666667	0.2	2.967264
1.670000	0.2	2.985745
1.673333	0.2	3.005649
1.676667	0.2	3.028166
1.680000	0.2	3.053610
1.683333	0.2	3.081233
1.686667	0.2	3.109577
1.690000	0.2	3.137005
1.693333	0.2	3.162499
1.696667	0.2	3.186446
1.700000	0.2	3.210863
1.703333	0.2	3.238957
1.706667	0.2	3.274590
1.710000	0.2	3.321763
1.713333	0.2	3.383627
1.716667	0.2	3.461198
1.720000	0.2	3.552168
1.723333	0.2	3.650613
1.726667	0.2	3.748233
1.730000	0.2	3.836934
1.733333	0.2	3.912125
1.736667	0.2	3.975139
1.740000	0.2	4.033300
1.743333	0.2	4.097721
1.746667	0.2	4.178684
1.750000	0.2	4.279596
1.753333	0.2	4.393574
1.756667	0.2	4.505002
1.760000	0.2	4.594674
1.763333	0.2	4.646646
1.766667	0.2	4.654454
1.770000	0.2	4.623729
1.773333	0.2	4.570202
1.776667	0.2	4.514746
1.780000	0.2	4.477535
1.783333	0.2	4.472420
1.786667	0.2	4.502577
1.790000	0.2	4.559572
1.793333	0.2	4.626880
1.796667	0.2	4.686021
1.800000	0.2	4.722519
1.803333	0.2	4.729665
1.806667	0.2	4.709033
1.810000	0.2	4.668431
1.813333	0.2	4.618373
1.816667	0.2	4.568158
1.820000	0.2	4.523728
1.823333	0.2	4.488230
1.826667	0.2	4.463376
1.830000	0.2	4.449819
1.833333	0.2	4.446829
1.836667	0.2	4.452319
1.840000	0.2	4.463101
1.843333	0.2	4.474949
1.846667	0.2	4.483279
1.850000	0.2	4.484870
1.853333	0.2	4.479605
1.856667	0.2	4.470968
1.860000	0.2	4.464828
1.863333	0.2	4.467467
1.866667	0.2	4.484172
1.870000	0.2	4.518149
1.873333	0.2	4.569515
1.876667	0.2	4.635780
1.880000	0.2	4.713951
1.883333	0.2	4.801694
1.886667	0.2	4.896059
1.890000	0.2	4.991363
1.893333	0.2	5.078915
1.896667	0.2	5.149351
1.900000	0.2	5.195683
1.903333	0.2	5.215127
1.906667	0.2	5.209367
1.910000	0.2	5.183528
1.913333	0.2	5.144648
1.916667	0.2	5.100431
1.920000	0.2	5.058256
1.923333	0.2	5.024405
1.926667	0.2	5.004203
1.930000	0.2	5.003270
1.933333	0.2	5.028669
1.936667	0.2	5.089143
1.940000	0.2	5.194793
1.943333	0.2	5.355614
1.946667	0.2	5.577196
1.950000	0.2	5.854511
1.953333	0.2	6.168314
1.956667	0.2	6.487632
1.960000	0.2	6.777017
1.963333	0.2	7.004646
1.966667	0.2	7.148461
1.970000	0.2	7.199722
1.973333	0.2	7.163934
1.976667	0.2	7.058655
1.980000	0.2	6.908584
1.983333	0.2	6.739917
1.986667	0.2	6.575899
1.990000	0.2	6.434288
1.993333	0.2	6.326567
1.996667	0.2	6.258495
2.000000	0.2	6.231325
2.003333	0.2	6.242449
2.006667	0.2	6.285280
2.010000	0.2	6.350620
2.013333	0.2	6.430476
2.016667	0.2	6.521475
2.020000	0.2	6.624432
2.023333	0.2	6.740049
2.026667	0.2	6.864109
2.030000	0.2	6.985834
2.033333	0.2	7.090488
2.036667	0.2	7.164796
2.040000	0.2	7.202695
2.043333	0.2	7.208829
2.046667	0.2	7.198138
2.050000	0.2	7.192461
2.053333	0.2	7.216337
2.056667	0.2	7.292169
2.060000	0.2	7.433819
2.063333	0.2	7.640233
2.066667	0.2	7.892697
2.070000	0.2	8.158210
2.073333	0.2	8.398327
2.076667	0.2	8.579676
2.080000	0.2	8.681870
2.083333	0.2	8.700721
2.086667	0.2	8.647271
2.090000	0.2	8.544249
2.093333	0.2	8.421130
2.096667	0.2	8.308407
2.100000	0.2	8.231183
2.103333	0.2	8.203458
2.106667	0.2	8.225704
2.110000	0.2	8.286767
2.113333	0.2	8.369332
2.116667	0.2	8.456849
2.120000	0.2	8.538315
2.123333	0.2	8.608860
2.126667	0.2	8.667380
2.130000	0.2	8.714319
2.133333	0.2	8.752746
2.136667	0.2	8.792959
2.140000	0.2	8.857165
2.143333	0.2	8.981080
2.146667	0.2	9.213219
2.150000	0.2	9.615189
2.153333	0.2	10.262037
2.156667	0.2	11.231631
2.160000	0.2	12.570591
2.163333	0.2	14.242878
2.166667	0.2	16.093239
2.170000	0.2	17.861421
2.173333	0.2	19.252330
2.176667	0.2	20.028867
2.180000	0.2	20.082501
2.183333	0.2	19.454449
2.186667	0.2	18.306810
2.190000	0.2	16.863242
2.193333	0.2	15.346319
2.196667	0.2	13.932090
2.200000	0.2	12.729146
2.203333	0.2	11.779296
2.206667	0.2	11.072238
2.210000	0.2	10.565748
2.213333	0.2	10.204977
2.216667	0.2	9.937795
2.220000	0.2	9.724562
2.223333	0.2	9.541754
2.226667	0.2	9.380979
2.230000	0.2	9.245843
2.233333	0.2	9.147607
2.236667	0.2	9.099039
2.240000	0.2	9.107275
2.243333	0.2	9.169315
2.246667	0.2	9.273183
2.250000	0.2	9.403835
2.253333	0.2	9.550205
2.256667	0.2	9.710391
2.260000	0.2	9.892700
2.263333	0.2	10.109605
2.266667	0.2	10.364716
2.270000	0.2	10.640541
2.273333	0.2	10.897637
2.276667	0.2	11.087824
2.280000	0.2	11.173135
2.283333	0.2	11.139001
2.286667	0.2	10.996227
2.290000	0.2	10.774264
2.293333	0.2	10.511057
2.296667	0.2	10.243391
2.300000	0.2	9.999748
2.303333	0.2	9.796424
2.306667	0.2	9.637679
2.310000	0.2	9.519718
2.313333	0.2	9.435774
2.316667	0.2	9.379352
2.320000	0.2	9.345313
2.323333	0.2	9.330244
2.326667	0.2	9.333595
2.330000	0.2	9.359568
2.333333	0.2	9.417587
2.336667	0.2	9.519107
2.340000	0.2	9.671547
2.343333	0.2	9.873627
2.346667	0.2	10.116539
2.350000	0.2	10.392897
2.353333	0.2	10.710694
2.356667	0.2	11.101513
2.360000	0.2	11.609758
2.363333	0.2	12.263459
2.366667	0.2	13.046215
2.370000	0.2	13.891140
2.373333	0.2	14.699622
2.376667	0.2	15.372672
2.380000	0.2	15.841798
2.383333	0.2	16.089728
2.386667	0.2	16.153593
2.390000	0.2	16.109064
2.393333	0.2	16.042559
2.396667	0.2	16.022672
2.400000	0.2	16.079533
2.403333	0.2	16.197797
2.406667	0.2	16.326607
2.410000	0.2	16.403138
2.413333	0.2	16.378515
2.416667	0.2	16.234729
2.420000	0.2	15.987425
2.423333	0.2	15.675750
2.426667	0.2	15.345006
2.430000	0.2	15.030351
2.433333	0.2	14.748675
2.436667	0.2	14.500333
2.440000	0.2	14.276462
2.443333	0.2	14.066633
2.446667	0.2	13.864744
2.450000	0.2	13.674034
2.453333	0.2	13.512132
2.456667	0.2	13.411894
2.460000	0.2	13.410688
2.463333	0.2	13.529014
2.466667	0.2	13.752405
2.470000	0.2	14.032129
2.473333	0.2	14.305222
2.476667	0.2	14.518379
2.480000	0.2	14.640287
2.483333	0.2	14.660225
2.486667	0.2	14.581306
2.490000	0.2	14.415885
2.493333	0.2	14.184031
2.496667	0.2	13.911788
2.500000	0.2	13.627109
2.503333	0.2	13.354702
2.506667	0.2	13.111594
2.510000	0.2	12.904710
2.513333	0.2	12.731884
2.516667	0.2	12.585699
2.520000	0.2	12.457691
2.523333	0.2	12.341416
2.526667	0.2	12.234443
2.530000	0.2	12.138932
2.533333	0.2	12.060016
2.536667	0.2	12.002671
2.540000	0.2	11.968660
2.543333	0.2	11.954497
2.546667	0.2	11.951443
2.550000	0.2	11.948354
2.553333	0.2	11.936236
2.556667	0.2	11.911839
2.560000	0.2	11.878482
2.563333	0.2	11.843840
2.566667	0.2	11.816078
2.570000	0.2	11.800736
2.573333	0.2	11.799398
2.576667	0.2	11.809974
2.580000	0.2	11.828238
2.583333	0.2	11.849904
2.586667	0.2	11.872411
2.590000	0.2	11.894917
2.593333	0.2	11.916875
2.596667	0.2	11.937996
2.600000	0.2	11.959708
2.603333	0.2	11.985950
2.606667	0.2	12.022403
2.610000	0.2	12.074003
2.613333	0.2	12.141673
2.616667	0.2	12.220739
2.620000	0.2	12.302725
2.623333	0.2	12.379124
2.626667	0.2	12.443490
2.630000	0.2	12.491815
2.633333	0.2	12.524781
2.636667	0.2	12.550256
2.640000	0.2	12.581937
2.643333	0.2	12.638442
2.646667	0.2	12.748717
2.650000	0.2	12.954456
2.653333	0.2	13.291045
2.656667	0.2	13.750545
2.660000	0.2	14.261089
2.663333	0.2	14.709591
2.666667	0.2	14.994200
2.670000	0.2	15.068198
2.673333	0.2	14.948995
2.676667	0.2	14.694961
2.680000	0.2	14.373332
2.683333	0.2	14.042219
2.686667	0.2	13.751951
2.690000	0.2	13.567489
2.693333	0.2	13.682483
2.696667	0.2	14.770034
2.700000	0.2	18.488783
2.703333	0.2	27.486631
2.706667	0.2	44.143592
2.710000	0.2	68.476899
2.713333	0.2	97.054757
2.716667	0.2	124.285894
2.720000	0.2	145.209654
2.723333	0.2	157.598355
2.726667	0.2	162.130665
2.730000	0.2	161.099572
2.733333	0.2	156.876281
2.736667	0.2	151.011882
2.740000	0.2	144.141898
2.743333	0.2	136.367660
2.746667	0.2	127.700674
2.750000	0.2	118.327107
2.753333	0.2	108.655504
2.756667	0.2	99.223900
2.760000	0.2	90.554009
2.763333	0.2	83.011431
2.766667	0.2	76.714970
2.770000	0.2	71.528543
2.773333	0.2	67.137225
2.776667	0.2	63.168672
2.780000	0.2	59.307385
2.783333	0.2	55.365329
2.786667	0.2	51.297752
2.790000	0.2	47.174890
2.793333	0.2	43.132153
2.796667	0.2	39.320256
2.800000	0.2	35.868456
2.803333	0.2	32.866134
2.806667	0.2	30.360573
2.810000	0.2	28.363060
2.813333	0.2	26.855027
2.816667	0.2	25.791167
2.820000	0.2	25.102828
2.823333	0.2	24.705281
2.826667	0.2	24.508952
2.830000	0.2	24.432974
2.833333	0.2	24.416916
2.836667	0.2	24.425515
2.840000	0.2	24.445193
2.843333	0.2	24.474335
2.846667	0.2	24.510441
2.850000	0.2	24.539249
2.853333	0.2	24.531447
2.856667	0.2	24.449781
2.860000	0.2	24.261997
2.863333	0.2	23.950837
2.866667	0.2	23.517831
2.870000	0.2	22.982430
2.873333	0.2	22.377300
2.876667	0.2	21.740725
2.880000	0.2	21.108524
2.883333	0.2	20.508120
2.886667	0.2	19.955903
2.890000	0.2	19.457667
2.893333	0.2	19.012133
2.896667	0.2	18.616340
2.900000	0.2	18.268395
2.903333	0.2	17.965849
2.906667	0.2	17.704015
2.910000	0.2	17.476540
2.913333	0.2	17.277044
2.916667	0.2	17.101290
2.920000	0.2	16.948396
2.923333	0.2	16.819713
2.926667	0.2	16.717220
2.930000	0.2	16.642877
2.933333	0.2	16.597353
2.936667	0.2	16.577940
2.940000	0.2	16.578483
2.943333	0.2	16.591668
2.946667	0.2	16.610734
2.950000	0.2	16.630019
2.953333	0.2	16.645759
2.956667	0.2	16.656658
2.960000	0.2	16.663570
2.963333	0.2	16.669068
2.966667	0.2	16.677181
2.970000	0.2	16.692483
2.973333	0.2	16.718052
2.976667	0.2	16.753282
2.980000	0.2	16.793049
2.983333	0.2	16.828489
2.986667	0.2	16.849165
2.990000	0.2	16.846755
2.993333	0.2	16.818896
2.996667	0.2	16.769954
3.000000	0.2	16.708219
3.003333	0.2	16.642229
3.006667	0.2	16.578460
3.010000	0.2	16.521157
3.013333	0.2	16.473142
3.016667	0.2	16.435725
3.020000	0.2	16.408422
3.023333	0.2	16.389465
3.026667	0.2	16.376500
3.030000	0.2	16.367459
3.033333	0.2	16.361338
3.036667	0.2	16.357880
